,dut_speed,dut_decel,dut_dist,foe_speed,foe_dist
617,46.0,5.300000000000001,99.0,36.0,49.0
618,31.0,9.2,53.0,25.0,22.0
619,29.0,8.7,36.0,45.0,82.0
620,40.0,4.5,12.0,11.0,88.0
621,24.0,7.5,20.0,16.0,88.0
622,22.0,6.300000000000001,1.0,36.0,21.0
623,33.0,7.4,4.0,13.0,74.0
624,44.0,7.7,40.0,31.0,38.0
625,39.0,7.5,45.0,19.0,72.0
626,18.0,6.7,4.0,38.0,94.0
627,44.0,3.8,14.0,37.0,47.0
628,30.0,7.7,17.0,17.0,40.0
629,29.0,8.4,88.0,24.0,12.0
630,40.0,8.3,89.0,30.0,83.0
631,34.0,7.9,97.0,27.0,26.0
632,9.0,6.5,49.0,13.0,16.0
633,31.0,5.1,48.0,17.0,83.0
634,34.0,7.4,3.0,25.0,31.0
635,49.0,8.3,27.0,34.0,53.0
636,37.0,9.600000000000001,41.0,47.0,18.0
637,44.0,3.8,54.0,45.0,60.0
638,35.0,8.600000000000001,86.0,12.0,32.0
639,48.0,7.3,45.0,39.0,29.0
640,38.0,6.300000000000001,65.0,38.0,55.0
641,26.0,5.9,44.0,35.0,34.0
642,47.0,3.1,35.0,23.0,21.0
643,9.0,6.2,22.0,13.0,7.0
644,40.0,6.7,62.0,39.0,15.0
645,22.0,6.0,38.0,35.0,5.0
646,50.0,3.7,90.0,47.0,46.0
647,46.0,8.100000000000001,82.0,29.0,52.0
648,35.0,4.5,34.0,49.0,38.0
649,21.0,4.7,86.0,29.0,24.0
650,44.0,9.5,31.0,16.0,37.0
651,13.0,3.7,68.0,33.0,42.0
652,6.0,6.1,10.0,22.0,35.0
653,33.0,9.4,72.0,28.0,82.0
654,9.0,6.0,40.0,30.0,8.0
655,32.0,3.8,68.0,18.0,69.0
656,18.0,6.9,84.0,18.0,44.0
657,13.0,6.4,40.0,13.0,62.0
658,30.0,6.2,25.0,38.0,78.0
659,5.0,7.1000000000000005,93.0,13.0,64.0
660,30.0,6.0,49.0,35.0,29.0
661,37.0,9.600000000000001,62.0,31.0,34.0
662,29.0,4.8,31.0,45.0,87.0
663,27.0,9.7,69.0,48.0,44.0
664,34.0,4.5,18.0,33.0,54.0
665,38.0,3.1,23.0,45.0,18.0
666,40.0,3.2,15.0,31.0,69.0
667,41.0,4.8,26.0,32.0,27.0
668,5.0,6.300000000000001,70.0,38.0,19.0
669,34.0,8.5,18.0,19.0,73.0
670,17.0,3.6,62.0,27.0,70.0
671,9.0,7.1000000000000005,77.0,50.0,95.0
672,19.0,7.7,17.0,15.0,63.0
673,45.0,6.2,77.0,39.0,12.0
674,30.0,7.2,31.0,29.0,91.0
675,26.0,7.5,89.0,41.0,79.0
676,12.0,3.7,35.0,50.0,75.0
677,33.0,8.3,84.0,36.0,79.0
678,23.0,8.3,91.0,26.0,30.0
679,42.0,5.2,58.0,30.0,79.0
680,32.0,3.2,27.0,39.0,94.0
681,15.0,4.3,40.0,26.0,37.0
682,48.0,5.300000000000001,65.0,38.0,61.0
683,21.0,5.6,10.0,49.0,29.0
684,12.0,6.6,1.0,30.0,49.0
685,15.0,7.3,90.0,18.0,12.0
686,36.0,6.9,12.0,36.0,41.0
687,9.0,4.0,6.0,24.0,90.0
688,27.0,4.0,91.0,36.0,71.0
689,30.0,3.5,68.0,30.0,61.0
690,37.0,8.600000000000001,33.0,46.0,18.0
691,43.0,3.1,74.0,29.0,91.0
692,47.0,9.100000000000001,54.0,35.0,8.0
693,25.0,8.3,94.0,40.0,16.0
694,43.0,6.9,37.0,38.0,64.0
695,16.0,8.8,18.0,37.0,61.0
696,40.0,3.6,65.0,30.0,69.0
697,7.0,8.3,92.0,36.0,13.0
698,28.0,8.9,48.0,22.0,95.0
699,37.0,7.5,91.0,19.0,12.0
700,48.0,9.600000000000001,50.0,42.0,57.0
701,25.0,6.4,74.0,40.0,45.0
702,48.0,4.8,83.0,20.0,7.0
703,25.0,4.9,24.0,40.0,98.0
704,8.0,8.600000000000001,98.0,11.0,67.0
705,29.0,9.3,77.0,46.0,95.0
706,31.0,3.0,53.0,33.0,46.0
707,44.0,4.1,95.0,21.0,46.0
708,29.0,3.9,51.0,14.0,51.0
709,37.0,7.2,59.0,27.0,44.0
710,32.0,4.5,85.0,29.0,6.0
711,5.0,6.2,80.0,15.0,3.0
712,26.0,6.5,87.0,34.0,89.0
713,8.0,7.2,95.0,19.0,67.0
714,30.0,7.3,67.0,28.0,22.0
715,34.0,3.5,37.0,35.0,14.0
716,24.0,5.9,89.0,12.0,52.0
717,40.0,3.8,69.0,34.0,66.0
718,11.0,5.1,95.0,42.0,26.0
719,49.0,7.4,73.0,32.0,38.0
720,39.0,7.3,37.0,18.0,73.0
721,13.0,5.4,84.0,23.0,81.0
722,23.0,5.6,97.0,21.0,97.0
723,30.0,7.2,53.0,16.0,48.0
724,12.0,8.600000000000001,9.0,25.0,43.0
725,17.0,9.0,16.0,46.0,90.0
726,5.0,9.100000000000001,90.0,11.0,50.0
727,10.0,9.9,60.0,34.0,14.0
728,9.0,9.600000000000001,29.0,38.0,14.0
729,16.0,9.8,31.0,23.0,47.0
730,28.0,7.7,9.0,32.0,57.0
731,8.0,9.9,61.0,32.0,70.0
732,47.0,6.4,12.0,23.0,19.0
733,48.0,8.4,93.0,44.0,89.0
734,32.0,6.9,15.0,28.0,0.0
735,30.0,4.5,43.0,24.0,75.0
736,47.0,7.4,53.0,24.0,11.0
737,34.0,9.0,44.0,44.0,8.0
738,13.0,10.0,67.0,38.0,26.0
739,40.0,4.6,42.0,24.0,19.0
740,30.0,7.7,62.0,17.0,33.0
741,28.0,4.8,78.0,14.0,35.0
742,38.0,3.8,98.0,35.0,65.0
743,32.0,7.6000000000000005,24.0,20.0,60.0
744,5.0,7.4,53.0,39.0,68.0
745,34.0,6.9,51.0,39.0,94.0
746,9.0,5.0,33.0,49.0,66.0
747,8.0,6.2,58.0,21.0,98.0
748,20.0,6.1,4.0,15.0,54.0
749,28.0,9.600000000000001,62.0,21.0,34.0
750,13.0,5.1,12.0,17.0,1.0
751,18.0,4.2,25.0,41.0,36.0
752,30.0,4.5,71.0,42.0,88.0
753,17.0,8.5,80.0,25.0,80.0
754,35.0,4.7,66.0,38.0,19.0
755,46.0,9.5,60.0,33.0,23.0
756,27.0,7.3,42.0,29.0,71.0
757,18.0,3.7,96.0,43.0,56.0
758,9.0,8.8,36.0,13.0,30.0
759,25.0,9.4,95.0,43.0,31.0
760,43.0,9.4,48.0,46.0,90.0
761,9.0,8.8,12.0,31.0,5.0
762,21.0,8.9,25.0,48.0,56.0
763,24.0,4.0,73.0,18.0,91.0
764,14.0,8.3,59.0,18.0,70.0
765,50.0,8.100000000000001,44.0,34.0,12.0
766,16.0,5.800000000000001,0.0,50.0,62.0
767,28.0,3.7,43.0,48.0,3.0
768,9.0,8.9,4.0,20.0,62.0
769,14.0,4.8,50.0,39.0,12.0
770,19.0,3.4,98.0,13.0,80.0
771,37.0,3.2,77.0,27.0,50.0
772,33.0,9.3,64.0,13.0,23.0
773,24.0,5.0,77.0,45.0,33.0
774,12.0,8.4,9.0,48.0,74.0
775,15.0,5.2,39.0,16.0,79.0
776,18.0,5.300000000000001,58.0,13.0,20.0
777,39.0,4.8,14.0,50.0,17.0
778,40.0,5.300000000000001,14.0,22.0,87.0
779,26.0,3.1,43.0,49.0,14.0
780,29.0,6.5,62.0,39.0,39.0
781,47.0,9.5,48.0,36.0,43.0
782,23.0,7.6000000000000005,35.0,18.0,99.0
783,18.0,9.100000000000001,40.0,45.0,60.0
784,18.0,4.5,2.0,19.0,10.0
785,28.0,3.5,80.0,37.0,56.0
786,28.0,4.5,88.0,40.0,10.0
787,44.0,6.6,51.0,49.0,78.0
788,47.0,5.7,83.0,29.0,2.0
789,47.0,4.6,19.0,18.0,88.0
790,13.0,8.4,27.0,29.0,75.0
791,11.0,9.2,45.0,45.0,96.0
792,34.0,9.8,35.0,40.0,69.0
793,35.0,9.600000000000001,49.0,44.0,41.0
794,21.0,5.5,77.0,18.0,97.0
795,22.0,6.7,69.0,13.0,44.0
796,38.0,7.5,17.0,44.0,90.0
797,6.0,8.0,83.0,42.0,45.0
798,5.0,5.6,69.0,24.0,23.0
799,26.0,3.3,96.0,26.0,8.0
800,38.0,8.100000000000001,4.0,33.0,21.0
801,32.0,7.800000000000001,24.0,47.0,38.0
802,47.0,7.1000000000000005,32.0,12.0,15.0
803,46.0,5.1,22.0,49.0,85.0
804,12.0,8.7,29.0,41.0,72.0
805,43.0,5.1,8.0,20.0,30.0
806,48.0,6.4,92.0,34.0,22.0
807,7.0,7.2,63.0,15.0,95.0
808,15.0,4.2,37.0,32.0,7.0
809,48.0,5.6,98.0,24.0,95.0
810,42.0,5.4,63.0,39.0,4.0
811,35.0,4.1,7.0,37.0,77.0
812,34.0,7.2,37.0,18.0,15.0
813,22.0,3.2,48.0,26.0,4.0
814,37.0,7.0,8.0,25.0,19.0
815,25.0,9.5,96.0,47.0,56.0
816,20.0,3.0,69.0,11.0,34.0
817,19.0,5.0,6.0,35.0,60.0
818,14.0,9.2,92.0,44.0,8.0
819,48.0,5.300000000000001,62.0,24.0,27.0
820,28.0,3.7,14.0,12.0,38.0
821,22.0,5.1,63.0,16.0,82.0
822,37.0,7.4,1.0,42.0,97.0
823,41.0,3.0,31.0,41.0,51.0
824,36.0,9.7,66.0,27.0,88.0
825,15.0,6.4,99.0,30.0,14.0
826,49.0,9.9,76.0,50.0,35.0
827,22.0,6.7,21.0,27.0,64.0
828,35.0,3.8,70.0,26.0,36.0
829,29.0,3.2,48.0,20.0,47.0
830,35.0,6.0,93.0,19.0,40.0
831,34.0,9.600000000000001,52.0,47.0,84.0
832,38.0,4.0,64.0,26.0,19.0
833,8.0,5.1,89.0,12.0,71.0
834,28.0,6.300000000000001,6.0,40.0,3.0
835,40.0,9.0,3.0,33.0,60.0
836,10.0,4.5,31.0,13.0,63.0
837,24.0,9.4,57.0,33.0,63.0
838,28.0,6.5,98.0,39.0,31.0
839,41.0,6.300000000000001,81.0,39.0,8.0
840,13.0,8.9,34.0,47.0,52.0
841,15.0,7.6000000000000005,91.0,40.0,5.0
842,32.0,5.800000000000001,34.0,16.0,24.0
843,41.0,4.6,36.0,23.0,5.0
844,31.0,8.2,40.0,24.0,49.0
845,30.0,7.3,46.0,17.0,51.0
846,21.0,9.0,53.0,30.0,13.0
847,40.0,5.4,31.0,32.0,38.0
848,41.0,7.800000000000001,6.0,33.0,9.0
849,49.0,4.0,26.0,47.0,94.0
850,6.0,3.2,83.0,42.0,13.0
851,10.0,4.1,62.0,12.0,2.0
852,36.0,7.4,99.0,49.0,81.0
853,20.0,6.0,46.0,45.0,16.0
854,14.0,4.2,67.0,34.0,50.0
855,46.0,4.5,9.0,35.0,69.0
856,48.0,4.4,34.0,14.0,1.0
857,33.0,7.9,95.0,23.0,53.0
858,29.0,6.4,67.0,32.0,48.0
859,46.0,7.7,98.0,29.0,36.0
860,40.0,4.2,54.0,28.0,29.0
861,46.0,7.2,74.0,42.0,32.0
862,23.0,8.0,82.0,35.0,17.0
863,33.0,9.8,99.0,11.0,59.0
864,23.0,5.300000000000001,38.0,17.0,57.0
865,9.0,9.4,94.0,42.0,7.0
866,38.0,7.1000000000000005,64.0,48.0,2.0
867,32.0,7.6000000000000005,84.0,40.0,69.0
868,44.0,6.300000000000001,48.0,13.0,1.0
869,25.0,7.9,60.0,30.0,88.0
870,15.0,8.600000000000001,27.0,44.0,28.0
871,24.0,4.3,93.0,13.0,71.0
872,32.0,7.800000000000001,78.0,37.0,4.0
873,37.0,8.2,21.0,29.0,77.0
874,12.0,4.9,24.0,49.0,56.0
875,31.0,7.3,67.0,49.0,38.0
876,43.0,7.6000000000000005,64.0,17.0,29.0
877,33.0,8.2,27.0,13.0,1.0
878,44.0,5.0,11.0,39.0,90.0
879,45.0,7.2,99.0,15.0,83.0
880,48.0,8.2,40.0,35.0,33.0
881,44.0,6.5,54.0,35.0,26.0
882,13.0,10.0,72.0,21.0,17.0
883,44.0,6.0,95.0,44.0,84.0
884,8.0,4.8,95.0,41.0,51.0
885,47.0,7.1000000000000005,26.0,21.0,44.0
886,6.0,6.7,3.0,18.0,3.0
887,13.0,3.2,95.0,30.0,91.0
888,8.0,7.0,84.0,42.0,69.0
889,41.0,4.5,4.0,29.0,19.0
890,29.0,7.1000000000000005,67.0,13.0,37.0
891,46.0,5.300000000000001,70.0,41.0,85.0
892,46.0,4.0,61.0,50.0,63.0
893,29.0,8.2,40.0,47.0,48.0
894,39.0,4.7,80.0,34.0,13.0
895,12.0,6.5,49.0,21.0,48.0
896,43.0,6.7,61.0,17.0,9.0
897,47.0,9.5,92.0,40.0,95.0
898,18.0,5.4,96.0,33.0,11.0
899,22.0,4.2,46.0,47.0,65.0
900,10.0,7.800000000000001,18.0,21.0,78.0
901,46.0,8.8,18.0,33.0,51.0
902,40.0,5.7,3.0,30.0,20.0
903,22.0,9.600000000000001,99.0,13.0,63.0
904,6.0,6.5,66.0,20.0,67.0
905,23.0,5.4,97.0,29.0,81.0
906,16.0,9.4,23.0,31.0,72.0
907,25.0,5.2,34.0,19.0,70.0
908,41.0,4.5,8.0,50.0,39.0
909,41.0,3.3,18.0,22.0,27.0
910,48.0,6.1,96.0,31.0,44.0
911,8.0,3.3,35.0,42.0,81.0
912,43.0,5.300000000000001,41.0,33.0,30.0
913,43.0,5.0,30.0,15.0,62.0
914,6.0,6.9,4.0,36.0,22.0
915,24.0,5.0,100.0,23.0,6.0
916,46.0,5.0,98.0,16.0,70.0
917,14.0,6.4,56.0,33.0,61.0
918,45.0,5.9,45.0,29.0,55.0
919,28.0,7.2,94.0,46.0,50.0
920,26.0,4.4,32.0,41.0,48.0
921,32.0,9.7,36.0,44.0,30.0
922,30.0,7.2,91.0,16.0,50.0
923,17.0,8.5,51.0,40.0,2.0
924,26.0,8.100000000000001,28.0,37.0,69.0
925,49.0,5.0,79.0,47.0,5.0
926,14.0,7.4,64.0,21.0,81.0
927,24.0,9.100000000000001,46.0,18.0,54.0
928,22.0,4.0,21.0,23.0,71.0
929,9.0,7.9,35.0,45.0,59.0
930,10.0,5.6,89.0,24.0,30.0
931,22.0,8.2,27.0,44.0,76.0
932,18.0,5.2,54.0,36.0,31.0
933,9.0,9.8,68.0,29.0,71.0
934,34.0,5.2,7.0,34.0,39.0
935,20.0,3.5,79.0,14.0,53.0
936,36.0,9.3,22.0,18.0,70.0
937,32.0,3.5,79.0,48.0,85.0
938,47.0,5.4,17.0,32.0,74.0
939,39.0,3.9,36.0,40.0,42.0
940,23.0,5.300000000000001,70.0,32.0,29.0
941,22.0,6.800000000000001,88.0,38.0,90.0
942,39.0,3.7,40.0,48.0,32.0
943,20.0,8.3,72.0,46.0,14.0
944,37.0,4.9,0.0,25.0,92.0
945,35.0,3.3,9.0,20.0,57.0
946,14.0,9.2,8.0,42.0,78.0
947,38.0,3.1,18.0,24.0,12.0
948,21.0,6.1,54.0,21.0,18.0
949,6.0,8.4,75.0,41.0,88.0
950,9.0,9.4,7.0,42.0,48.0
951,29.0,5.9,74.0,13.0,82.0
952,40.0,10.0,14.0,33.0,25.0
953,44.0,8.7,29.0,49.0,70.0
954,21.0,6.4,51.0,48.0,25.0
955,41.0,5.9,60.0,25.0,65.0
956,30.0,3.1,98.0,36.0,43.0
957,23.0,3.5,26.0,30.0,64.0
958,30.0,6.300000000000001,61.0,30.0,90.0
959,35.0,9.7,59.0,48.0,13.0
960,43.0,8.600000000000001,60.0,17.0,88.0
961,6.0,8.9,47.0,24.0,27.0
962,31.0,6.7,37.0,26.0,21.0
963,30.0,5.6,52.0,32.0,54.0
964,29.0,6.800000000000001,93.0,49.0,81.0
965,43.0,5.4,35.0,29.0,9.0
966,26.0,4.1,9.0,19.0,40.0
967,16.0,8.7,7.0,33.0,28.0
968,22.0,9.4,90.0,12.0,79.0
969,9.0,5.6,67.0,45.0,23.0
970,13.0,5.5,84.0,15.0,89.0
971,35.0,5.9,30.0,29.0,71.0
972,43.0,5.2,69.0,48.0,99.0
973,40.0,3.7,32.0,48.0,62.0
974,25.0,9.5,43.0,39.0,92.0
975,33.0,9.3,77.0,44.0,4.0
976,32.0,7.800000000000001,73.0,28.0,1.0
977,36.0,5.6,28.0,29.0,29.0
978,41.0,6.800000000000001,3.0,29.0,12.0
979,49.0,6.800000000000001,72.0,11.0,7.0
980,22.0,7.1000000000000005,47.0,23.0,81.0
981,9.0,7.5,25.0,14.0,40.0
982,18.0,9.4,18.0,46.0,0.0
983,34.0,6.800000000000001,89.0,21.0,16.0
984,10.0,9.8,47.0,18.0,81.0
985,33.0,4.8,50.0,24.0,25.0
986,36.0,6.800000000000001,32.0,29.0,58.0
987,46.0,4.4,15.0,28.0,58.0
988,7.0,5.7,12.0,20.0,49.0
989,12.0,5.6,15.0,37.0,61.0
990,11.0,9.8,10.0,44.0,6.0
991,47.0,3.0,52.0,28.0,92.0
992,7.0,3.4,65.0,17.0,79.0
993,12.0,7.4,28.0,35.0,5.0
994,9.0,6.4,78.0,46.0,54.0
995,24.0,5.300000000000001,2.0,46.0,25.0
996,27.0,8.4,25.0,19.0,37.0
997,8.0,8.600000000000001,2.0,27.0,37.0
998,49.0,9.600000000000001,66.0,13.0,97.0
999,25.0,8.2,37.0,32.0,55.0
1000,16.0,6.800000000000001,61.0,40.0,43.0
1001,33.0,9.5,44.0,15.0,97.0
1002,11.0,4.3,78.0,22.0,51.0
1003,5.0,5.300000000000001,43.0,20.0,79.0
1004,27.0,5.300000000000001,65.0,23.0,88.0
1005,44.0,7.0,61.0,42.0,14.0
1006,49.0,7.800000000000001,80.0,47.0,96.0
1007,12.0,6.2,26.0,14.0,77.0
1008,10.0,3.4,85.0,15.0,99.0
1009,48.0,8.8,76.0,36.0,54.0
1010,16.0,4.8,3.0,45.0,95.0
1011,24.0,4.4,95.0,20.0,66.0
1012,12.0,8.9,71.0,25.0,96.0
1013,8.0,8.100000000000001,76.0,27.0,68.0
1014,46.0,3.8,47.0,19.0,53.0
1015,49.0,8.9,16.0,35.0,94.0
1016,14.0,5.7,26.0,32.0,52.0
1017,17.0,4.5,81.0,45.0,12.0
1018,29.0,5.2,32.0,28.0,66.0
1019,49.0,7.800000000000001,68.0,14.0,56.0
1020,15.0,9.600000000000001,93.0,21.0,83.0
1021,35.0,3.7,62.0,45.0,70.0
1022,42.0,4.7,62.0,21.0,71.0
1023,16.0,6.5,20.0,37.0,41.0
1024,39.0,4.2,98.0,11.0,77.0
1025,36.0,9.2,87.0,36.0,1.0
1026,16.0,8.4,8.0,28.0,38.0
1027,5.0,4.4,61.0,25.0,24.0
1028,31.0,9.9,5.0,50.0,91.0
1029,23.0,3.2,81.0,35.0,55.0
1030,39.0,6.300000000000001,67.0,16.0,82.0
1031,42.0,8.9,52.0,44.0,60.0
1032,47.0,7.5,87.0,14.0,4.0
1033,12.0,8.600000000000001,52.0,24.0,34.0
1034,21.0,3.5,40.0,13.0,93.0
1035,30.0,9.2,8.0,38.0,45.0
1036,29.0,4.1,45.0,44.0,8.0
1037,31.0,8.2,16.0,35.0,20.0
1038,37.0,9.9,96.0,37.0,98.0
1039,19.0,8.0,96.0,38.0,39.0
1040,30.0,8.2,53.0,25.0,39.0
1041,30.0,6.4,33.0,48.0,73.0
1042,22.0,5.300000000000001,41.0,48.0,41.0
1043,14.0,7.4,87.0,11.0,54.0
1044,22.0,9.0,74.0,16.0,1.0
1045,43.0,8.4,47.0,19.0,29.0
1046,39.0,7.2,49.0,18.0,13.0
1047,5.0,7.2,85.0,12.0,50.0
1048,16.0,8.100000000000001,54.0,22.0,55.0
1049,29.0,7.2,94.0,19.0,25.0
1050,37.0,7.6000000000000005,92.0,43.0,88.0
1051,30.0,4.3,75.0,13.0,2.0
1052,14.0,9.9,43.0,48.0,65.0
1053,43.0,9.7,73.0,12.0,98.0
1054,16.0,5.4,64.0,24.0,79.0
1055,7.0,7.5,80.0,23.0,40.0
1056,35.0,6.300000000000001,42.0,31.0,23.0
1057,8.0,5.9,79.0,21.0,93.0
1058,16.0,3.8,76.0,22.0,97.0
1059,14.0,5.6,69.0,27.0,33.0
1060,18.0,7.0,93.0,47.0,57.0
1061,40.0,7.9,55.0,14.0,14.0
1062,16.0,4.2,99.0,26.0,79.0
1063,31.0,8.600000000000001,24.0,23.0,16.0
1064,12.0,4.7,65.0,22.0,8.0
1065,44.0,8.7,39.0,23.0,91.0
1066,8.0,5.5,95.0,20.0,33.0
1067,46.0,10.0,14.0,46.0,42.0
1068,36.0,5.5,12.0,15.0,4.0
1069,35.0,5.5,87.0,41.0,13.0
1070,25.0,6.1,96.0,49.0,48.0
1071,22.0,7.4,1.0,40.0,22.0
1072,23.0,8.4,69.0,29.0,67.0
1073,32.0,8.9,55.0,50.0,85.0
1074,13.0,8.8,47.0,19.0,82.0
1075,26.0,5.2,22.0,24.0,66.0
1076,43.0,5.300000000000001,4.0,27.0,55.0
1077,15.0,9.4,18.0,49.0,45.0
1078,35.0,3.9,66.0,25.0,90.0
1079,27.0,9.8,14.0,25.0,15.0
1080,17.0,4.3,72.0,38.0,47.0
1081,21.0,7.7,5.0,31.0,46.0
1082,30.0,7.800000000000001,91.0,32.0,82.0
1083,37.0,3.5,11.0,44.0,10.0
1084,14.0,5.4,47.0,40.0,98.0
1085,8.0,3.4,23.0,12.0,29.0
1086,12.0,8.2,15.0,21.0,90.0
1087,45.0,8.8,50.0,37.0,25.0
1088,12.0,5.7,24.0,27.0,40.0
1089,10.0,9.0,12.0,41.0,25.0
1090,28.0,7.1000000000000005,29.0,49.0,7.0
1091,27.0,3.2,73.0,11.0,26.0
1092,39.0,4.3,58.0,23.0,18.0
1093,6.0,7.9,35.0,45.0,62.0
1094,26.0,6.300000000000001,40.0,40.0,48.0
1095,26.0,9.600000000000001,60.0,26.0,42.0
1096,23.0,3.1,4.0,19.0,73.0
1097,41.0,5.7,58.0,13.0,42.0
1098,50.0,6.2,54.0,35.0,73.0
1099,46.0,9.7,4.0,19.0,28.0
1100,12.0,9.5,78.0,23.0,39.0
1101,19.0,8.8,3.0,47.0,90.0
1102,46.0,5.9,36.0,14.0,87.0
1103,11.0,4.3,42.0,48.0,69.0
1104,14.0,5.300000000000001,18.0,25.0,5.0
1105,49.0,8.2,38.0,21.0,46.0
1106,19.0,4.0,79.0,16.0,77.0
1107,36.0,3.7,73.0,45.0,90.0
1108,18.0,7.3,22.0,39.0,64.0
1109,42.0,3.2,82.0,15.0,44.0
1110,19.0,5.4,96.0,45.0,72.0
1111,36.0,5.7,8.0,35.0,5.0
1112,37.0,8.7,97.0,40.0,59.0
1113,18.0,7.6000000000000005,93.0,38.0,80.0
1114,18.0,7.2,68.0,19.0,48.0
1115,9.0,5.7,73.0,18.0,26.0
1116,15.0,4.1,57.0,39.0,5.0
1117,25.0,8.600000000000001,79.0,23.0,77.0
1118,27.0,5.800000000000001,86.0,27.0,36.0
1119,50.0,6.7,1.0,46.0,5.0
1120,34.0,7.2,30.0,26.0,72.0
1121,20.0,3.5,92.0,50.0,25.0
1122,20.0,5.2,33.0,38.0,79.0
1123,45.0,7.5,85.0,19.0,66.0
1124,32.0,7.800000000000001,34.0,32.0,32.0
1125,17.0,8.9,26.0,13.0,75.0
1126,44.0,9.100000000000001,39.0,13.0,77.0
1127,18.0,8.0,76.0,42.0,39.0
1128,41.0,4.1,46.0,37.0,17.0
1129,35.0,6.2,59.0,30.0,72.0
1130,9.0,7.7,41.0,41.0,87.0
1131,28.0,6.0,70.0,31.0,91.0
1132,15.0,4.2,25.0,32.0,41.0
1133,35.0,7.2,56.0,32.0,75.0
1134,46.0,4.7,59.0,38.0,28.0
1135,8.0,7.9,22.0,49.0,81.0
1136,10.0,4.0,4.0,26.0,87.0
1137,13.0,9.5,71.0,38.0,16.0
1138,20.0,4.3,36.0,42.0,97.0
1139,37.0,3.9,10.0,12.0,2.0
1140,7.0,3.5,76.0,37.0,29.0
1141,27.0,9.3,33.0,45.0,15.0
1142,20.0,7.4,99.0,39.0,82.0
1143,25.0,4.0,55.0,41.0,54.0
1144,9.0,3.5,41.0,39.0,49.0
1145,12.0,9.100000000000001,32.0,42.0,77.0
1146,31.0,6.2,9.0,24.0,26.0
1147,49.0,8.2,95.0,41.0,32.0
1148,44.0,7.6000000000000005,55.0,17.0,94.0
1149,23.0,8.3,18.0,44.0,12.0
1150,33.0,9.5,60.0,35.0,89.0
1151,47.0,4.1,63.0,24.0,14.0
1152,13.0,4.9,94.0,34.0,26.0
1153,34.0,6.6,30.0,21.0,88.0
1154,42.0,8.0,57.0,43.0,77.0
1155,6.0,8.2,66.0,16.0,29.0
1156,30.0,4.2,97.0,11.0,71.0
1157,48.0,8.100000000000001,94.0,44.0,99.0
1158,10.0,8.7,34.0,40.0,34.0
1159,28.0,4.6,31.0,18.0,55.0
1160,32.0,4.5,31.0,25.0,6.0
1161,25.0,7.0,62.0,24.0,52.0
1162,7.0,4.8,85.0,47.0,15.0
1163,13.0,4.7,20.0,44.0,36.0
1164,30.0,9.100000000000001,1.0,49.0,79.0
1165,10.0,8.4,53.0,48.0,8.0
1166,17.0,4.8,15.0,29.0,64.0
1167,31.0,3.0,9.0,35.0,27.0
1168,24.0,8.0,40.0,50.0,31.0
1169,28.0,6.4,49.0,22.0,78.0
1170,34.0,7.4,67.0,33.0,81.0
1171,47.0,5.300000000000001,6.0,20.0,5.0
1172,11.0,3.8,37.0,14.0,51.0
1173,45.0,6.300000000000001,24.0,34.0,61.0
1174,28.0,8.0,54.0,25.0,68.0
1175,49.0,6.1,92.0,38.0,15.0
1176,30.0,8.0,98.0,16.0,62.0
1177,16.0,8.2,55.0,24.0,43.0
1178,49.0,9.0,11.0,25.0,68.0
1179,35.0,9.5,21.0,39.0,59.0
1180,45.0,8.8,17.0,10.0,76.0
1181,19.0,6.4,92.0,17.0,32.0
1182,41.0,8.3,66.0,48.0,62.0
1183,9.0,5.300000000000001,8.0,26.0,15.0
1184,46.0,6.300000000000001,27.0,27.0,29.0
1185,38.0,3.1,0.0,18.0,38.0
1186,31.0,5.5,42.0,30.0,71.0
1187,39.0,5.5,42.0,18.0,72.0
1188,26.0,7.800000000000001,48.0,42.0,11.0
1189,16.0,7.9,35.0,48.0,68.0
1190,41.0,5.9,25.0,45.0,60.0
1191,16.0,6.5,1.0,45.0,54.0
1192,34.0,6.2,53.0,30.0,42.0
1193,34.0,4.4,97.0,23.0,57.0
1194,20.0,7.6000000000000005,84.0,27.0,33.0
1195,17.0,7.800000000000001,60.0,45.0,13.0
1196,36.0,8.3,29.0,42.0,76.0
1197,37.0,6.6,2.0,34.0,36.0
1198,19.0,7.9,2.0,41.0,62.0
1199,25.0,5.7,24.0,43.0,23.0
1200,20.0,9.9,95.0,48.0,46.0
1201,47.0,9.2,57.0,28.0,95.0
1202,47.0,4.0,78.0,20.0,45.0
1203,34.0,7.0,41.0,33.0,3.0
1204,12.0,7.3,48.0,20.0,18.0
1205,21.0,8.4,64.0,41.0,72.0
1206,15.0,6.800000000000001,60.0,23.0,3.0
1207,36.0,9.0,72.0,12.0,77.0
1208,43.0,7.9,33.0,39.0,71.0
1209,32.0,6.2,54.0,44.0,94.0
1210,49.0,9.0,22.0,14.0,12.0
1211,27.0,4.5,64.0,24.0,95.0
1212,33.0,3.9,55.0,15.0,44.0
1213,34.0,8.5,4.0,19.0,16.0
1214,28.0,7.7,20.0,28.0,6.0
1215,36.0,3.8,41.0,25.0,96.0
1216,34.0,7.5,46.0,29.0,88.0
1217,20.0,5.4,96.0,40.0,61.0
1218,31.0,7.800000000000001,50.0,48.0,85.0
1219,9.0,10.0,63.0,33.0,44.0
1220,23.0,8.8,74.0,35.0,66.0
1221,46.0,3.2,50.0,30.0,23.0
